price,facing,property_id,sector,society_name,society_stars,num_bedrooms,num_bathrooms,num_balconies,age_group,super_built_up_area,built_up_area,carpet_area,price_per_sqft,floor_number,total_floors,servant_room,study_room,pooja_room,other_additional_room,store_room,ac,bed,chimney,curtains,dining,exhaust,fan,fridge,geyser,light,microwave,modular,sofa,stove,tv,wardrobe,washing,water,Airy Rooms,Bank Attached Property,Centrally Air Conditioned,Club house / Community Center,False Ceiling Lighting,Feng Shui / Vaastu Compliant,Fitness Centre / GYM,High Ceiling Height,Intercom Facility,Internet/wi-fi connectivity,Lift(s),Low Density Society,Maintenance Staff,Natural Light,No open drainage around,Park,Piped-gas,Power Back-up,Private Garden / Terrace,Rain Water Harvesting,Recently Renovated,Security / Fire Alarm,Security Personnel,Separate entry for servant room,Shopping Centre,Spacious Interiors,Swimming Pool,Visitor Parking,Waste Disposal,Water Storage,Water purifier,Water softening plant,amenities_rating,connectivity_rating,construction_rating,environment_rating,green area_rating,lifestyle_rating,management_rating,safety_rating,nearby_locations,description_keywords,total_num_rooms,furnished,floor_category
0.95,North-East,F69767120,sector 2,bestech park view residency,3.9,2,2.0,3.0,Old Flat,1839.384,1599.7244541484715,1416.0,5164.772554289914,10.0,14.0,0,0,0,0,0,1,0,0,0,0,1,5,0,2,12,0,1,0,1,0,2,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,5.0,4.0,4.0,,5.0,,4.0,,"dwarka sector 21 metro station|huda market, sector 14|ambience mall|gav public school|the northcap university|chirag hospital|indira gandhi international airport|gurgaon railway station|dlf cyberhub|fun n food village",bhk|flat|locate|bestech|park|view|residency|house|spacious|flat|palam|vihar|gurgaon|north|east|face|property|contain|bathroom|balcony|flat|spread|carpet|area|sq|ft|flat|situate|floor|floor|tall|residential|build|add|advantage|year|old|flat|available|immediate|possession|project|ready|beautifully|design|wood|floor|enhance|beauty|flat|society|equip|modern|amenity|include|swim|pool|grocery|shop|cctv|surveillance|club|house|community|center|fitness|centre|gym|park|maintenance|staff|visitor|parking|water|soften|plant|shopping|centre|residential|project|equip|meet|water|need|access|municipal|corporation|borewell|tank|supply,7.0,1,Mid rise
1.4,East,I70063068,sector 15,cghs rail vihar,4.0,4,3.0,3.0,Old Flat,1688.7,1468.6735807860264,1300.0,8290.400900100669,3.0,8.0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,15,0,1,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,4.0,5.0,4.0,,4.0,,4.0,,hanuman mandir|rajiv chowk mosque|hdfc bank atm|state bank of india atm|icici bank atm|state bank of india atm|ahmed hospital multi speciality|dayal eye & maternity centre|bansal medicare and maternity centre|pushpanjali hospital|pushpanjali hospital gurgaon|aarvy hospital|thakral nursing and maternity home|dr. sandeep chauhan|shivam hospital gurgaon|ahooja eye and dental institute hospital|kalyani hospital gurgaon|saraswati hospital gurgaon|sharma hospital gurgaon|rajiv memorial eye infirmary jacobpura|verma e.n.t. hospital|nova care clinic|lotus hospital gurgaon|gupta hospital gurgaon|mamta hospital gurgaon|dr. ajay s. gupta clinic|dental health centre|rama hospital & nursing home|gurgaon election commission|road and traffic authority|gardian pharmacy|ibp petrol pump|indian oil|ibp petrol station|indian oil|state bank of india sbi|punjab national bank|rang parivartan|darbar|om sweets|fast food|bar and restaurant|fast food|32nd milestone|cafe coffee day|government school|salvan public school|cr model public school|district library gurgaon,beautifully|maintain|aesthetically|renovate|new|floor|wooden|cabinet|havell|electrical|wire|jaguar|bath|fitting|bhk|good|society|low|maintenance|cost|lot|sunshine|positive|vaastu|security|power|backup|lift|provide|fully|subscribe|society|ldeally|locate|adjacent|iffco|chowk|metro|upcoming|subash|chowk|metro|station,10.0,1,Low rise
1.56,South-West,L69657426,sector 86,dlf the skycourt,,3,4.0,4.0,Moderately New Flat,1929.0,1580.0,1450.0,8087.091757387248,17.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,5.0,5.0,,5.0,,5.0,,"sapphire 83 mall|nh-8, imt manesar|rao bharat singh international school|dpg institute of technology|aarvy healthcare|indira gandhi international airport|imt manesar|holiday inn hotel sector 90|aapno ghar|national tennis academy sector 98",bhk|apartment|available|sale|dlf|skycourt|prominent|project|flat|sector|gurgaon|flat|face|north|east|direction|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|flat|situate|floor|floor|tall|residential|build|ready|project|expect|immediate|possession|year|old|property|wood|floor|flat|beautifully|design|help|pleasing|look|proximity|landmark|like|close|school|close|market|close|hospital|make|ideal|property|family|dlf|skycourt|design|provide|modern|facility|swim|pool|club|house|community|center|fitness|centre|gym|park|maintenance|staff|visitor|parking|water|soften|plant|shopping|centre|security|personnel|society|provide|continuous|water|supply|borewell|tank|municipal|corporation|additional|detail|piped|gas|facility|available|property|apartment|boring|water|supply|daily|need|shopping|society|premise|stay|convinent|power|backup|available|separate|washroom|domestic|help|society|dedicated|security|guard|tower,12.0,0,High rise
1.35,North-East,H68246000,sector 102,emaar gurgaon greens,4.1,3,3.0,3.0,Moderately New Flat,1650.0,1295.725267467249,1022.58,8181.818181818183,9.0,14.0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,5.0,4.0,4.0,,5.0,,5.0,,jms marine square mall|dwarka expressway|basai road|prime scholars int. school|dpg institute of technology|vibrant hospital|indira gandhi international airport|imt manesar|skyjumper trampoline park|ramgarh farms & resort,bhi|plus|servant|spacious|flat|ready|luxury|society|emaar|gurgaon|green|sec|main|park|near|dwarka|expressway|ventilate|spacious|flat,10.0,0,Mid rise
1.4,North-East,X69179634,sector 102,shapoorji pallonji joyville,4.0,2,2.0,2.0,New Flat,1349.0,1151.5829694323145,1000.0,10378.057820607857,11.0,26.0,0,0,0,0,0,2,0,1,3,0,1,5,0,2,18,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0,4.0,5.0,,4.0,,4.0,,khan market|the esplanade mall|dwarka expressway|garhi road|delhi public school|sgt university|aryan hospital|indira gandhi int. airport|basai dhankot|the executive centre|inde hotels & resorts|appu ghar|dlf golf and country club,shapoorji|pallonji|joyville|gurugram|popular|destination|buy|flat|sector|gurgaon|society|purchase|bhk|flat|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|flat|situate|floor|floor|tall|residential|build|ready|project|property|year|old,6.0,1,Mid rise
2.26,East,V66669594,sector 28,dlf regency park 2,4.0,3,3.0,2.0,Old Flat,1777.0,1700.0,1650.0,12718.064153066965,19.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.0,5.0,5.0,,5.0,,4.0,,sector 42-43 metro station|dlf phase 1 metro station|huda city centre metro station|new life church|hanuman mandir|rbs atm|kotak mahindra bank atm|standard chartered atm|hdfc atm|marwah clinic|sitaram bhartia|paras hospital gurgaon|gupta|the dental lounge|max hospital|dr. kutbuddin akbary|arihant hospital|dr. naval mendiratta|fortis memorial research institute fortis vivekanand hospital|guardian pharmacy|chikitsa|bharat petroleum|axis bank|icici bank|hdfc bank|the chicken boat|balaji vegetarian paradise|nowhere brewpub and cafe|fat|blue tokai coffee roasters|starbucks|dighent cafe|drunken monkey|belgian waffle|ccd|naveidyam|sagar ratna|pwo house|shophouse by kylin|cafe tonini|carl's jr.|starbucks|pizza hut|stones2milestones|ncr library|bahrisons library,flat|sun|face|unit|main|balcony|east|face|high|floor|apartment|flat|dlf|phase|available|sale|gurgaon|popular|project|dlf|regency|park|east|face|property|flat|sq|ft|super|build|area|come|bathroom|balcony|flat|total|floor|property|situate|floor|ready|project|expect|immediate|possession|year|old|property|flat|come|build|mosaic|floor|option|dlf|regency|park|design|provide|modern|facility|swim|pool|security|personnel|maintenance|staff|club|house|community|center|fitness|centre|gym|park|water|soften|plant|shopping|centre|housing|society|ensure|continuous|supply|water|flat|municipal|corporation|borewell|tank,9.0,0,High rise
1.2,North,N68022478,sector 33,eldeco accolade,3.8,2,2.0,2.0,New Flat,1445.9313333333334,1492.0,900.0,8299.149291091277,0.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,5.0,3.0,4.0,,5.0,,4.0,,global city centre|sohna road|damdama more|western peripheral expressway|gd goenka world school|k.r. mangalam university|civil hospital,multistorey|apartment|resale|eldeco|accolade|sohna|eldeco|accolade|sohna,7.0,0,Low rise
2.08,North-East,H69558740,sector 37,bptp terra,3.8,4,4.0,3.0,New Flat,2443.0,2133.6244541484716,1884.6301652982474,8514.121981170692,0.0,23.0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,4.0,4.0,4.0,,4.0,,4.0,,airia mall|dwarka expressway|golf course extension road|euro international school|dpg institute of technology|medanta -the medicity|amma hospital|indira gandhi international airport|dlf corporate greens|holiday inn sector 90|skyjumper trampoline park,brace|life|terra|delhi|ncr|holistic|live|experience|span|acre|gurugram|comprise|premium|floor|ready|bhks|bhks|home|office|project|stand|innovative|use|technology|home|embellish|smart|curtain|control|biometric|lock|appliance|automation|split|acs|major|area|home|s|resident|access|uber|luxurious|clubhouse|world|class|lifestyle|wellness|amenity,14.0,0,Low rise
1.75,North,B69418558,sector 85,ss the leaf,3.8,3,4.0,3.0,Moderately New Flat,2408.0,2103.056768558952,1857.629733130651,7267.441860465116,8.0,26.0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0,4.0,4.0,,4.0,,4.0,,sapphire 83 mall|dwarka expressway|central peripheral road|nh 08|pataudi road|delhi public school sector 84|dpg institute of technology|genesis hospital sector 84|indira gandhi international airport|imt manesar|holiday inn hotel sector 90|skyjumper trampoline park|nakhrola stadium sector 81a,lovely|bhk|apartment|flat|sector|gurgaon|available|sale|gurgaon|popular|project|ss|leaf|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|residential|build|floor|total|flat|sale|locate|floor|ready|project|property|year|old|additional|detail|piped|gas|facility|available|property|apartment|boring|water|supply|daily|need|shopping|society|premise|stay|convinent|power|backup|available|separate|washroom|domestic|help|society|dedicated|security|guard|tower,11.0,0,Mid rise
2.99,East,D70082220,sector 67,ireo victory valley,4.1,3,3.0,3.0,Moderately New Flat,2527.0,2200.0,2100.0,11832.212109220422,4.0,11.0,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,5.0,4.0,,5.0,,4.0,,aipl joy street mall|golf course extension road|alpine convent school|dpg institute of technology|ck birla hospital|indira gandhi international airport|ion digital zone (gurugram)|radisson hotel sohna road|skyjumper trampoline park|huda mini golf course|pvr drive in theatre,deal|exclusively|society|ireo|victory|valley|gurgaon|opportunity|find|dream|home|family,10.0,1,Low rise
2.1,North,H69537854,sector 62,emaar digihomes,,2,2.0,2.0,New Flat,1508.26,1317.2576419213974,1163.5334806028386,13923.328869027886,30.0,32.0,1,0,0,0,0,6,0,0,0,0,0,8,0,0,8,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,,4.0,,4.0,,5.0,,4.0,"sector 55-56 metro station|omaxe gurgaon mall|badshahpur sohna rd hwy,sector 48|heritage school|lotus valley intl school, gurgaon|gurugram university|sushant university|park hospital|indira gandhi intl airport|imperia mindspace|aipl business tower",locate|popular|residential|address|sector|gurgaon|emaar|digihome|prefer|destination|apartment|gurgaon|bhk|flat|ticket|community|property|face|north|direction|flat|sq|ft|super|build|area|come|bathroom|balcony|residential|build|floor|total|flat|sale|locate|floor|year|old|property|available|immediate|possession|project|ready|vitrify|floor|flat|beautifully|design|help|pleasing|look|flat|offer|modern|lifestyle|present|amenity|swim|pool|cctv|surveillance|club|house|community|center|fitness|centre|gym|maintenance|staff|visitor|parking|water|soften|plant|housing|society|ensure|continuous|supply|water|flat|municipal|corporation,7.0,0,High rise
2.87,North-West,Q69547376,sector 67,ireo victory valley,4.1,3,3.0,4.0,Moderately New Flat,2411.0,2069.8384279475986,1808.0,11903.774367482372,16.0,51.0,1,0,0,0,0,6,0,1,1,0,1,6,0,3,16,0,1,0,1,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,5.0,4.0,,5.0,,4.0,,aipl joy street mall|golf course extension road|alpine convent school|dpg institute of technology|ck birla hospital|indira gandhi international airport|ion digital zone (gurugram)|radisson hotel sohna road|skyjumper trampoline park|huda mini golf course|pvr drive in theatre,specialize|sale|purchase|ireo|victory|valley|multiple|option|available|good|rate|guarantee|market|good|deal|service|locate|popular|residential|address|sector|gurgaon|ireo|victory|valley|prefer|destination|apartment|gurgaon|bhk|flat|ticket|community|construct|super|build|area|sq|ft|flat|comprise|bathroom|balcony|flat|situate|floor|floor|tall|residential|build|project|ready|easily|year|old|property|ireo|victory|valley|design|provide|modern|facility|swim|pool|shopping|centre|club|house|community|center|cctv|surveillance|fitness|centre|gym|park,11.0,1,High rise
2.35,North-East,T69621608,sector 28,dlf regency park 2,4.0,3,3.0,2.0,Old Flat,1777.0,1551.9650655021835,1370.8505131948366,13224.535734383793,18.0,21.0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,4.0,5.0,5.0,,5.0,,4.0,,dlf phase 1 metro station|sector 42-43 metro station|new life church|hanuman mandir|hanuman mandir|kotak mahindra bank atm|rbs atm|standard chartered atm|axis bank atm|sitaram bhartia|marwah clinic|sidhesh hospital gurgaon|max hospital|divine look clinic centre 1|lord krishna hospital|dr. kutbuddin akbary|the dental lounge|umkal hospital|chikitsa|guardian pharmacy|axis bank|icici bank|hdfc bank|indusind bank|hdfc bank|lord krishna bank|abn amro bank|axis bank|pvr cinames|dt cinemas|nowhere brewpub and cafe|fat|dighent cafe|blue tokai coffee roasters|starbucks|belgian waffle|drunken monkey|ccd|the chicken boat|naveidyam|balaji vegetarian paradise|barbecue grill|food court|pizza hut|pwo house|bahrisons library|ncr library,bhk|servant|room|available|sale|regency|park|dlf|phase,9.0,1,High rise
3.0,,B69377140,ambience island,lagoon apartment,,3,4.0,3.0,Moderately Old Flat,3247.5,2824.372270742358,2500.0,9237.875288683603,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,micromax moulsari avenue metro station|indusind bank cyber city metro station|dlf phase 3 metro station|vodafone belvedere towers metro station|shri shiv shakthi mandir|citibank atm|abn amro bank atm|citibank atm|kotak mahindra atm|icici bank atm|central bank atm|central bank atm teste 001112|dental harbour|asha multispeciality clinic|r.n clinic|shri ram memorial hospital|darpan skin & mind clinic|garg dental care|rbs dental clinic|relief physiotherapy clinic|dr. khullar's dental clinic|dental cure and care centre|kailash nursing home gurgaon|cosmodentz dental clinic|dgd rajokari|upkar clinic|shri balaji medical store|pharmacy|sp infocity|pvr cinames|deutsche bank|icici bank|icici bank|standard chartered bank|state bank of india|machaan|barrique|the god father|food court|mcdonald's|mc donalds|cantine|mukesh dhaba,locate|popular|residential|address|ambience|island|gurgaon|lagoon|apartment|prefer|destination|apartment|gurgaon|bhk|flat|ticket|community|contain|bathroom|balcony|flat|spread|carpet|area|sq|ft|flat|lie|level|storey|build|project|ready|easily|year|old|property|flat|come|build|vitrify|floor|option|modern|amenity|offer|like|provide|pleasant|live|experience|uninterrupted|supply|clean|water|provide|hassle|free|experience|resident,10.0,0,Low rise
6.0,,T69376472,ambience island,lagoon apartment,,4,6.0,4.0,Moderately Old Flat,5715.6,4970.89519650655,4400.0,10497.585555322274,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,micromax moulsari avenue metro station|indusind bank cyber city metro station|dlf phase 3 metro station|vodafone belvedere towers metro station|shri shiv shakthi mandir|citibank atm|abn amro bank atm|citibank atm|kotak mahindra atm|icici bank atm|central bank atm|central bank atm teste 001112|dental harbour|asha multispeciality clinic|r.n clinic|shri ram memorial hospital|darpan skin & mind clinic|garg dental care|rbs dental clinic|relief physiotherapy clinic|dr. khullar's dental clinic|dental cure and care centre|kailash nursing home gurgaon|cosmodentz dental clinic|dgd rajokari|upkar clinic|shri balaji medical store|pharmacy|sp infocity|pvr cinames|deutsche bank|icici bank|icici bank|standard chartered bank|state bank of india|machaan|barrique|the god father|food court|mcdonald's|mc donalds|cantine|mukesh dhaba,lagoon|apartment|gurgaon|seek|destination|apartment|bhk|flat|ambience|island|opportunity|community|floor|plan|additionally|contain|bathroom|balcony|flat|spread|carpet|area|sq|ft|flat|lie|level|storey|build|ready|project|property|year|old|beautifully|design|vitrify|floor|enhance|beauty|flat|society|provide|continuous|water|supply|municipal|corporation,14.0,0,Mid rise
2.35,South-West,B69425706,sector 65,emaar mgf emerald floors premier,3.8,3,3.0,3.0,Moderately New Flat,1732.0,1650.0,1200.0,13568.129330254042,2.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4.0,4.0,5.0,,4.0,,4.0,,worldmark gurgaon|sohna road|golf course road|ck birla hospital|delhi international airport|lemon tree hotel,emaar|emerald|floor|premier|near|bharti|world|mark|study|servant|available|sale|include|flat|have|dedicated|basement|car|park|society|club|swim|pool|tennis|cour|garden|kid|play|area|socity|locate|prime|loaction|close|trump|tower|m|golf|estate|information|good|deal|additional|detail|piped|gas|facility|available|property|apartment|boring|water|supply|daily|need|shopping|society|premise|stay|convinent|power|backup|available|separate|washroom|domestic|help|society|dedicated|security|guard|tower,11.0,0,Low rise
1.9,North-East,D69120526,sector 103,indiabulls centrum park,3.7,3,4.0,4.0,Moderately New Flat,4343.856,3777.880349344978,3344.0,4373.993981384281,10.0,10.0,1,1,1,1,0,0,0,1,0,0,1,10,0,2,10,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0,3.0,4.0,,5.0,,4.0,,"gurgaon dreamz mall|huda market, sector 14|dwarka expressway|delhi gurgaon expressway|s n international school|the northcap university|metro hospital, palam vihar|indira gandhi international airport|gurgaon railway station|emaar business park|country inn and suites by radisson|sector 29 gurgaon pubs and bars|huda mini golf course|infinitys badminton academy|f9 go karting gurgaon",locate|popular|residential|address|sector|gurgaon|indiabull|centrum|park|prefer|destination|apartment|gurgaon|bhk|flat|ticket|community|flat|sq|ft|carpet|area|come|bathroom|balcony|property|locate|floor|floor|tall|build|add|advantage|year|old|flat|available|immediate|possession|project|ready,15.0,1,Mid rise
0.72,West,X64885444,sector 85,orris carnation residency,3.7,3,3.0,2.0,Moderately Old Flat,1475.0,1350.0,1250.0,4881.35593220339,9.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0,3.0,4.0,,4.0,,4.0,,"omaxe celebration mall within reach|nearby lotus valley international school|the shri ram school aravali|close to arc multi specialty hospital|proximity to maxe healthcare hospital|close to medanta, the medicity|walking distance to children park|hyatt regency in the neighborhood",check|bhk|apartment|sale|orris|carnation|residency|popular|residential|project|house|demand|flat|gurgaon|gurgaon|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|property|locate|floor|floor|tall|build|ready|project|expect|immediate|possession|old|property|additional|detail|daily|need|shopping|society|premise|stay|convinent|power|backup|available|society|dedicated|security|guard|tower,9.0,0,Mid rise
